Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50	x51	y51	z51	x52	y52	z52	x53	y53	z53	x54	y54	z54	x55	y55	z55	x56	y56	z56	x57	y57	z57	x58	y58	z58	x59	y59	z59	x60	y60	z60	x61	y61	z61	x62	y62	z62	x63	y63	z63	x64	y64	z64	x65	y65	z65	x66	y66	z66	x67	y67	z67	x68	y68	z68	x69	y69	z69
Megadermatidae	Cardioderma_cor	16,481064	4,036056	13,904238	14,589653	4,045227	14,015707	17,895638	3,290306	13,688114	13,133816	3,660507	13,903542	18,452244	5,043576	12,978298	12,759814	5,350689	13,256557	18,761501	6,81599	12,740168	12,466287	7,115424	13,03031	19,864555	12,046786	14,063398	11,987033	12,41384	14,272203	17,863644	16,861887	14,407612	14,717411	17,107344	14,435371	19,700623	18,233349	15,973986	12,830405	18,652187	16,051479	22,283241	22,113586	16,614096	10,732064	22,528904	16,898439	21,551262	20,043171	17,529774	11,506642	20,632008	17,774855	22,288952	20,383118	15,64814	10,581866	20,733032	15,851513	20,013096	25,392521	17,356182	13,284138	25,627972	17,563007	16,694942	26,928242	18,699541	16,588936	23,686146	16,006227	15,857438	11,308716	15,152639	15,673533	6,875828	14,272274	15,769573	6,572958	16,913029	15,9276	9,0801	17,7758	16,0302	10,643	20,0117	16,1182	11,7408	22,5129	16,2878	13,5752	24,3225	16,4394	16,2362	24,9349	16,6158	18,9551	25,0944	16,6974	21,6586	24,8857	16,8919	24,3399	24,9668	16,9381	26,5287	23,5702	16,768742	27,684528	21,134182	19,018223	8,23473	16,62117	19,5785	9,5127	15,0389	21,1022	11,0881	14,6331	22,8519	12,4136	15,138	24,0206	13,879	16,3674	24,2633	15,7495	17,5055	23,7574	17,6847	16,808	22,124729	18,860413	17,339479	21,223225	11,632201	13,384617	22,0919	12,2426	13,9702	22,9262	13,0355	14,3896	23,4961	13,9741	14,9285	23,9209	15,0466	15,3478	24,34	16,1666	15,6152	24,3248	17,3465	15,5379	23,448002	17,977875	15,579424	12,629234	8,525955	16,692448	12,2058	10,1579	15,3851	10,8642	11,825	15,1175	9,1873	13,1004	15,5337	8,3457	14,5905	16,8537	8,1405	16,501	17,748	8,8256	18,3777	17,3531	10,560871	19,28603	17,460264	10,974426	11,85498	13,638451	9,9509	12,4799	14,0777	9,2232	13,3519	14,6727	8,7313	14,434	15,1573	8,4646	15,5933	15,6471	8,2063	16,7944	16,0175	8,2039	18,0262	15,9941	9,194607	18,662472	15,988071
Megadermatidae	Cardioderma_cor	16,696232	4,300739	13,831917	NA	NA	NA	17,569504	4,001447	13,619496	13,453812	4,113496	13,688261	18,239548	5,517695	13,226016	13,212587	6,078193	13,402888	18,632025	7,540158	13,155596	12,656239	7,881044	13,349219	19,275215	12,792789	14,101353	12,333264	13,097101	14,242416	17,915955	17,236727	14,755091	14,821109	17,361835	15,018145	19,335201	18,377186	15,965916	13,418825	18,799448	16,110931	21,961597	21,796368	16,62023	11,069057	22,284472	16,976768	20,992414	20,072258	17,457222	11,970731	20,402287	17,691412	21,491253	20,399883	15,649349	11,60076	20,767963	15,920254	19,828394	25,028862	17,20133	13,418112	25,313034	17,416384	16,769798	26,597271	18,432066	16,572742	23,329861	16,351406	15,982414	12,023478	15,307732	15,69333	6,807312	14,534908	15,703415	6,729762	16,943935	15,6676	8,9571	18,1353	15,8749	10,5226	20,221	16,1976	11,8701	22,4404	16,435	13,8209	24,0547	16,4449	16,3885	24,4893	16,5855	18,9864	24,7233	16,7027	21,5914	24,7259	16,611	24,0128	24,7526	16,7772	25,9852	23,0573	16,876648	27,203899	20,764467	18,729261	9,538674	16,10033	19,0541	10,9435	14,6016	20,7517	11,4498	15,054	22,3071	12,9099	15,3436	23,5135	14,4368	16,2625	23,7712	16,2833	17,2451	22,7658	17,892	16,589	21,582272	19,168188	17,637587	20,444439	11,633696	13,63245	21,4858	12,1834	13,9333	22,2468	13,0058	14,4385	22,8061	14,0115	14,8809	23,229	15,0839	15,3205	23,6097	16,1744	15,7452	23,6989	17,332	15,567	22,798168	18,044701	15,645961	12,833118	9,41271	16,230143	11,9818	11,0617	15,4414	10,5391	12,5027	15,3224	9,3164	13,9273	16,0464	8,8002	15,5883	17,1137	8,9432	17,3085	17,629	9,9446	18,3608	16,9825	11,294392	19,257999	17,779852	11,353591	12,100765	13,927256	10,4652	12,8524	14,3221	9,8027	13,744	14,8685	9,3455	14,7885	15,3537	9,074	15,8831	15,8676	8,8288	17,0329	16,2539	9,0392	18,1276	16,153	10,118672	18,697895	16,136309
Megadermatidae	Cardioderma_cor	NA	NA	NA	NA	NA	NA	17,709301	3,641445	14,256826	13,800077	3,777212	14,354733	18,438908	5,420315	13,956119	13,221052	5,586568	14,063793	18,622448	7,3275	13,7169	12,896653	7,435069	13,665573	20,00705	12,604635	14,585529	12,264388	12,760395	14,689423	17,923458	17,17281	14,57038	14,615287	17,477352	14,828715	19,648304	18,568363	16,074982	13,043804	18,757792	16,160465	22,026888	22,418554	16,289656	10,912821	22,848597	16,624733	21,253885	20,650614	17,074036	11,546485	20,876167	17,309217	21,965792	20,616146	15,366755	10,851684	20,957077	15,649645	20,11754	25,545506	16,651909	12,996918	25,831963	16,790268	16,804253	27,303585	17,993219	16,451824	23,758326	15,760389	16,083355	11,811337	15,125162	15,780462	6,840962	14,86812	15,886688	7,18391	17,372662	16,0882	9,5526	18,6125	16,3033	11,1389	20,7567	16,4526	12,6697	22,9469	16,4806	14,9324	24,383	16,5428	17,5394	25,0159	16,6009	20,2202	24,9903	16,6653	22,8746	24,561	16,6619	25,4893	24,04	16,6429	27,3196	22,135	16,62398	28,199444	19,607719	19,061298	8,638503	16,874121	19,3958	10,2135	15,6738	20,7645	11,6356	15,2753	22,3389	12,8773	15,5708	23,1883	14,4436	16,4678	23,5972	16,2864	17,1972	23,271	18,0433	16,7787	21,885925	19,357555	16,990002	20,899508	11,633514	14,005886	21,7167	12,3416	14,3333	22,3956	13,1395	14,7522	22,8909	14,0785	15,1284	23,2423	15,1295	15,3358	23,5331	16,2193	15,39	23,729	17,2661	15,7213	23,171535	18,113552	15,582835	13,010676	9,330678	16,784349	12,4014	10,6579	15,6166	11,1653	12,1088	15,4753	9,99	13,5903	15,8425	9,1902	15,1299	16,6507	8,9062	16,8851	17,2998	9,6154	18,5147	16,9056	11,015182	19,561504	17,317114	11,335523	11,979553	14,127515	10,4495	12,6412	14,5753	9,794	13,4853	15,1227	9,412	14,5385	15,544	9,1186	15,6895	15,7398	8,8028	16,8319	15,9409	8,8505	18,0099	15,9889	9,739819	18,745216	15,873355
Megadermatidae	Cardioderma_cor	16,570671	4,661594	14,190145	14,565595	4,599592	14,311531	17,728737	3,87291	14,361918	13,458707	4,002681	14,50568	18,514751	5,523332	13,816181	12,774338	5,710254	13,950213	18,943043	7,374832	13,434788	12,528028	7,645691	13,624732	19,920803	12,447475	14,754324	12,097511	12,84102	14,813906	17,758343	17,671661	14,404008	14,561029	17,796198	14,526155	19,51791	18,954105	15,620564	12,943282	19,309809	15,809801	22,323345	22,551376	15,91197	10,595779	23,002151	16,226692	21,386961	20,857912	17,042757	11,459387	21,287458	17,339621	21,908407	20,81827	14,996637	10,652302	21,381172	15,469843	20,009941	25,908463	16,493658	13,161301	26,294077	16,603605	16,694607	27,713041	17,491106	16,405598	23,853821	15,482269	16,023462	12,311602	15,084459	15,707041	7,061407	15,030256	15,865911	7,117549	17,514889	16,0753	9,6753	18,5246	16,2323	11,4885	20,6225	16,3619	12,8578	23,0433	16,3066	15,1398	24,3243	16,4777	17,89	24,6579	16,5932	20,6573	24,5087	16,6981	23,4087	24,1685	16,8683	26,172	24,3198	16,8529	27,9325	22,1887	16,772552	28,737881	19,544863	19,033646	8,65616	17,463787	19,2894	9,9345	15,6424	20,8705	11,5768	15,2465	22,7543	12,9107	15,5836	23,8416	14,4942	16,7367	23,9708	16,5647	17,7524	23,4898	18,4606	16,9839	21,887976	19,447313	17,082546	21,197695	11,844261	13,971582	22,2276	12,377	14,4391	23,0618	13,2194	14,8218	23,5092	14,2842	15,307	23,8314	15,459	15,6082	24,0124	16,6807	15,7581	24,0599	17,8959	15,5262	23,150372	18,579725	15,429848	12,74151	8,682079	17,330988	12,3742	10,2019	15,7053	10,8173	11,8615	15,4162	9,3955	13,5202	16,0638	8,4349	15,1768	17,2503	8,4001	17,2612	18,1404	9,1685	19,0539	17,5352	10,77032	20,144426	17,386641	10,839355	12,338652	14,258158	9,867	12,856	14,724	9,1912	13,756	15,1661	8,8327	14,8528	15,5558	8,5577	15,9899	15,9111	8,3677	17,1556	16,1966	8,3513	18,3523	16,0236	9,144856	19,116774	15,905237
Megadermatidae	Cardioderma_cor	17,20096	3,544845	14,207191	15,147302	3,521883	14,383142	18,190533	3,581365	14,585938	13,834862	3,577727	14,709902	18,404898	5,961655	14,336122	13,398753	5,683151	14,217642	19,427862	7,335787	13,495679	13,005624	7,503852	13,635358	19,997337	12,541732	14,582457	12,268696	12,697239	14,803215	17,745144	17,590719	14,572701	14,34383	17,494221	14,696165	19,475384	18,773993	15,871996	12,953257	18,710535	16,099247	21,900532	22,883045	16,079012	10,72026	22,960159	16,417194	21,168062	20,802879	17,06743	11,415588	20,853006	17,317766	21,722019	20,717392	15,115818	10,767885	20,981913	15,468985	19,889854	25,610592	16,753401	12,954247	25,688192	16,975283	16,478458	27,481844	17,986696	16,305161	23,926476	15,671816	16,231319	11,539282	15,238022	16,208584	7,021924	15,153189	16,254063	6,853777	17,573875	16,2056	9,4727	18,298	16,3395	11,0509	20,3427	16,4471	12,5428	22,6161	16,4359	14,7014	24,3003	16,4381	17,4201	24,6574	16,4273	20,1491	24,6612	16,4206	22,873	24,3451	16,4349	25,5809	24,0744	16,4756	27,6043	22,3043	16,549225	28,158775	19,656561	19,293034	8,395373	17,428972	19,4842	9,6683	15,6769	20,8005	11,3353	15,124	22,3165	12,861	15,639	23,1905	14,6188	16,6502	23,5546	16,6423	17,4411	23,0948	18,2193	16,3576	21,78949	19,609558	17,024944	20,987095	11,756472	14,13131	21,8465	12,4441	14,5305	22,4403	13,335	15,024	22,8335	14,3908	15,3666	23,1054	15,5183	15,5793	23,4979	16,6283	15,6674	23,7445	17,7429	15,6231	22,896477	18,223595	15,480143	13,180897	8,543861	17,401642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10,790747	19,901926	17,416155	11,281126	12,000721	14,458973	10,5373	12,7171	14,8781	9,9474	13,5233	15,3909	9,5203	14,4522	15,8412	9,2782	15,5243	16,068	8,9356	16,5909	16,0695	8,8099	17,6825	16,0665	9,50196	18,458799	15,845751
Megadermatidae	Cardioderma_cor	16,726345	4,459598	13,454156	14,731266	4,377295	13,727875	18,090408	3,932834	13,437851	13,337056	4,057978	13,556228	18,578213	5,771051	12,996084	13,118603	5,774361	13,182287	19,054649	7,501097	12,804089	12,837269	7,798159	12,98445	20,032394	12,583305	13,92579	12,205321	12,751945	14,217575	17,965939	17,324665	14,526447	14,646039	17,282749	14,583531	19,657383	18,495466	16,075548	12,928951	18,869595	16,08367	22,019051	22,3043	16,825052	10,734938	22,142908	17,088255	21,268257	20,271557	17,529726	11,613642	20,50622	17,703783	21,730488	20,331345	15,596636	11,010078	20,700218	15,771341	19,820704	25,284758	17,492308	13,297691	25,495878	17,558489	16,587196	27,007328	18,79409	16,442135	23,318703	16,217394	16,059956	11,871061	15,047825	15,967718	6,959249	14,191139	16,051535	6,757643	16,847664	16,0301	9,2496	17,8819	16,0932	10,7875	20,1395	16,1796	11,9294	22,6382	16,3235	14,1009	24,1328	16,467	16,7239	24,9262	16,5903	19,4487	25,1714	16,6299	22,2	25,124	16,7855	24,5598	25,0296	16,6944	26,6334	23,2383	16,786015	27,766586	20,770061	19,246559	8,213078	17,106714	19,1385	9,5297	15,3346	20,4141	11,2497	14,8231	22,1493	12,6042	15,1975	23,3891	14,1048	16,2088	23,7899	15,9338	17,382	23,5033	17,8787	16,9901	21,83094	19,026447	17,298342	20,876083	11,79673	13,605329	21,7719	12,4167	14,0673	22,5007	13,292	14,4175	23,0256	14,2169	14,9632	23,4234	15,2519	15,4164	23,676	16,3932	15,6764	23,8687	17,566	15,5414	22,998535	18,161364	15,602648	12,84259	8,224079	17,036831	12,7117	9,4645	15,2555	11,4208	11,1725	14,7169	10,072	12,7598	15,5045	9,1091	14,4472	16,6505	8,6607	16,4165	17,5915	9,2777	18,3046	17,1554	10,976564	19,370207	17,654646	11,248191	12,1338	13,950459	10,3664	12,7373	14,4446	9,7148	13,6751	14,7691	9,4151	14,6743	15,3305	9,1469	15,7788	15,6878	8,8362	16,8993	15,9549	8,6634	18,053	15,8708	9,594214	18,598112	15,814171
Megadermatidae	Macroderma_gigas	NA	NA	NA	NA	NA	NA	18,840412	-3,450667	13,291689	12,947011	-3,378078	13,317022	19,502064	-0,526417	13,006083	12,577905	-0,546921	13,063044	20,62022	2,753998	12,5282	11,376943	2,78697	12,770496	20,686741	11,542517	13,766981	11,823913	11,344728	14,343006	18,563393	19,105047	12,676672	14,10352	19,209471	12,813507	21,587059	21,030485	14,212238	11,038531	21,132105	14,47513	25,192013	26,194048	14,488113	7,627204	26,289286	14,914263	23,839771	24,049814	16,463316	9,210559	24,096037	16,716703	24,712732	23,848085	13,987455	8,141045	24,178579	14,35533	21,375425	30,927389	16,066734	11,915356	31,093569	16,282663	16,715218	32,854622	17,841702	16,407303	28,704168	14,241533	16,342514	9,903624	15,393345	16,195122	-0,082445	13,753288	16,174507	2,513477	19,831814	16,3149	6,2789	21,2842	16,5018	9,4588	23,7463	16,2585	11,5983	27,01	16,6355	15,409	27,857	16,6741	19,4319	28,3585	16,6668	23,4406	28,4421	16,6855	27,4131	29,2841	16,8014	31,2611	28,6117	16,8835	33,825	25,5528	16,90247	34,938255	21,651102	20,87718	5,213594	16,974428	22,0033	7,5816	15,1769	24,2178	9,9129	14,6822	26,6081	11,9372	15,5851	27,8824	14,6102	16,9666	28,5147	17,7582	16,6773	27,106	20,3329	15,7043	24,691778	22,183645	16,372444	23,385998	9,476669	13,044273	24,7944	10,664	13,6851	25,9317	12,273	13,9893	26,7186	14,057	14,3676	27,4528	15,8928	14,5007	28,0765	17,747	14,8211	27,9904	19,4212	14,0845	26,307035	20,218136	14,093029	11,32579	4,981521	17,267538	10,293	7,2717	15,3857	8,4558	9,8643	15,0303	6,3412	12,0056	16,1161	4,9469	14,6917	17,1972	4,2722	17,7586	17,1318	5,1683	20,5202	16,1914	7,803305	22,076563	16,268682	8,973777	9,468391	13,280924	7,6585	10,8272	13,9355	6,4984	12,4497	14,2701	5,7038	14,247	14,7539	5,0383	16,1442	15,002	4,5578	18,0828	15,2975	4,4839	19,9483	14,6806	6,062225	20,933386	14,478601
Megadermatidae	Megaderma_spasma	NA	NA	NA	NA	NA	NA	17,951057	3,861177	14,001719	13,906055	4,043488	14,195279	18,225319	5,929459	13,613789	13,585086	5,948474	13,648786	18,887848	7,822614	13,297962	13,117001	7,866416	13,39949	19,544601	12,628136	14,549156	13,322836	12,982421	14,703962	17,856518	17,976791	14,053616	14,516975	17,996988	14,148087	19,803661	18,684149	15,531265	12,749013	18,980768	15,647228	22,181389	22,297426	16,324099	10,677214	22,616243	16,511763	21,440102	20,663065	17,126093	11,343328	21,083651	17,395824	21,650249	20,784874	15,418767	11,011629	21,103409	15,657053	19,774345	25,886576	17,128504	13,357059	26,091736	17,287659	16,571026	27,192316	18,310966	16,492781	23,652916	16,104628	15,961189	12,614512	15,101531	15,948369	6,371101	14,405194	16,106592	6,532914	17,356415	16,2519	8,787	18,4488	16,4135	10,4341	20,5223	16,45	12,531	22,1413	16,4525	14,7418	23,6177	16,6465	17,1549	24,7024	16,5443	19,7498	25,0261	16,5916	22,2761	25,1729	16,602	24,7159	25,1672	16,6601	26,5972	23,3871	16,638912	27,893782	21,069304	19,581509	8,845061	16,53627	20,4469	10,3769	15,7338	21,7101	11,8719	15,6905	22,7708	13,4195	16,29	23,3565	15,1052	17,1073	23,8456	16,9037	16,6267	22,8605	18,3051	15,8523	21,781452	19,511904	16,675327	20,468563	11,540298	13,964739	21,4178	11,9152	14,7919	22,3061	12,8603	15,0617	22,8058	13,9966	15,5413	23,2386	15,2604	15,6809	23,5517	16,5413	15,6456	23,6723	17,7828	15,1387	22,692173	18,512291	15,202448	12,50384	9,038904	16,733425	11,6109	10,5233	15,8424	10,5199	12,1405	15,8902	9,6536	13,7915	16,5493	9,1042	15,4435	17,4222	8,7282	17,2651	16,8156	9,5933	18,7546	16,1027	10,930058	19,828707	16,806904	11,437894	11,754772	14,478415	10,4905	12,3404	15,0669	9,8215	13,4068	15,3483	9,4572	14,5711	15,7452	9,1623	15,8155	15,9601	8,9217	17,0763	15,9131	8,9138	18,2486	15,4067	9,93289	18,937094	15,508549
Miniopteridae	Miniopterus_australis	16,948803	8,907699	18,109579	15,267044	9,0107	18,073105	17,592447	9,843349	17,511467	14,539993	9,957674	17,605219	17,805193	10,570702	17,138474	14,430269	10,61886	17,293835	18,414032	11,773878	16,392904	13,711504	11,911976	16,467525	18,165894	14,54574	15,81273	14,056389	14,655429	15,868814	17,166983	16,660397	15,471536	15,354877	16,741238	15,497996	18,343014	17,267071	15,964993	14,275081	17,410877	16,072903	19,942667	19,366661	16,114885	12,829923	19,538595	16,244501	19,555721	18,387768	16,243011	13,117008	18,640118	16,37641	18,895412	18,404377	15,05302	13,697849	18,528505	15,146156	18,7841	21,483715	17,199511	14,126684	21,657806	17,240396	16,397156	22,572613	18,22991	16,376562	20,390263	16,223064	16,219425	15,647253	15,770967	16,131895	10,445134	17,567522	16,130178	10,507453	18,841566	16,1753	11,8037	18,7474	16,2212	13,0679	18,9939	16,2925	13,9214	19,9636	16,2908	14,7025	21,0033	16,3059	15,581	21,9639	16,3509	16,7475	22,4962	16,4234	18,0401	22,4708	16,4927	19,2954	22,1371	16,5589	20,5846	21,9709	16,550852	21,718483	21,365211	18,395763	12,846874	17,399418	18,5558	13,2281	16,6576	18,9099	13,863	16,2252	19,3174	14,6052	16,122	19,774	15,3269	16,1967	20,0121	16,0999	15,9436	20,0574	16,9304	16,0121	19,687286	17,596691	16,374802	18,988987	13,804748	15,67942	19,3391	14,2268	15,5931	19,6037	14,718	15,5894	19,7994	15,2355	15,6639	19,9517	15,7729	15,6727	20,0356	16,3259	15,6974	20,0551	16,8847	15,7241	19,740437	17,239964	15,852938	13,965981	13,08998	17,418182	13,7037	13,4199	16,7167	13,4354	14,097	16,3325	13,0501	14,826	16,233	12,6353	15,5477	16,3053	12,4942	16,3385	16,0968	12,5026	17,1636	16,1443	12,942313	17,743155	16,451849	13,232946	14,192157	15,772203	12,9333	14,6166	15,723	12,7344	15,1002	15,7411	12,6166	15,6046	15,8195	12,5307	16,1239	15,8193	12,4671	16,6456	15,8422	12,4834	17,1701	15,8626	12,818637	17,507065	15,978073
Miniopteridae	Miniopterus_inflatus	16,861103	6,720267	17,844952	14,88472	6,81976	17,881233	17,769264	7,875002	17,356096	14,058209	8,08074	17,411501	18,025608	9,003881	16,793663	13,796729	9,156796	16,850548	18,783558	10,538727	15,942555	13,013741	10,729768	16,019146	18,691166	13,967484	15,43626	13,527376	14,168621	15,487961	17,415165	16,821112	15,483667	15,087874	16,879143	15,558259	18,668819	17,778067	16,108349	13,940659	17,725964	16,208593	20,651562	20,164314	16,182549	12,239418	20,523335	16,272062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19,163883	22,440887	17,553677	13,839025	22,674503	17,492769	16,404518	23,563683	18,830627	16,444262	20,987476	16,406107	16,206833	15,387856	15,752231	16,027061	8,443296	17,390602	15,955779	8,443544	19,050137	16,0592	10,0006	19,1676	16,1503	11,541	19,4221	16,1691	12,7217	20,2317	16,263	13,8052	21,3464	16,3509	14,8553	22,4559	16,4264	16,2242	23,1995	16,4685	17,7785	23,2961	16,5245	19,258	22,9018	16,6009	20,8073	22,8033	16,626942	22,269493	22,451527	18,952934	11,937319	17,164745	19,0974	12,5821	16,2802	19,6154	13,4749	15,8405	20,3008	14,3342	15,8561	20,6896	15,369	15,9174	20,8482	16,4537	15,8402	20,8392	17,5051	16,0683	20,315195	18,324467	16,59523	19,596264	13,349454	15,179373	19,954	13,9011	15,1201	20,346	14,4905	15,1126	20,5588	15,1203	15,3728	20,699	15,835	15,4948	20,8079	16,5623	15,5773	20,8383	17,2937	15,5938	20,499592	17,830025	15,931972	13,50187	12,062095	17,395588	12,9926	12,3982	16,5559	12,7553	13,4302	16,108	12,2254	14,4159	15,8936	11,7863	15,481	16,0011	11,6937	16,6573	16,0071	11,7132	17,7859	16,0488	12,303974	18,600571	16,621456	12,513866	13,81093	15,301802	12,151	14,3431	15,2741	11,9489	14,9797	15,4159	11,8848	15,6587	15,489	11,8892	16,3422	15,5522	11,7946	17,0176	15,626	11,7594	17,6919	15,6663	12,104158	18,165314	15,995277
Miniopteridae	Miniopterus_inflatus	17,094109	6,338163	17,737442	15,044685	6,405973	17,790363	18,159576	7,606881	17,117022	13,907045	7,720922	17,098488	18,287554	8,622461	16,634693	13,913755	8,802076	16,696894	19,027378	10,290356	15,853556	13,200241	10,428289	15,910519	18,79966	14,09097	15,435303	13,624031	14,15819	15,525843	17,425636	17,011105	15,223604	15,157738	17,168045	15,210597	18,670338	17,818851	15,956579	13,863732	17,914402	15,959018	20,766724	20,478195	16,051521	11,920003	20,684303	16,226383	20,379745	19,340015	16,259705	12,291885	19,553493	16,377335	19,579351	19,578804	14,945013	13,082714	19,80154	15,051607	19,314384	22,888973	17,530689	13,700509	22,998867	17,606148	16,481245	24,067947	18,96081	16,352356	21,381741	16,284512	16,210043	15,318797	15,611345	16,065704	8,327925	17,369253	16,144001	8,264749	19,102818	16,1952	9,8587	19,0756	16,2373	11,3101	19,4023	16,2518	12,6196	20,3782	16,2827	13,5993	21,7175	16,3342	14,7616	22,9014	16,4116	16,2045	23,6777	16,4786	17,8509	23,6467	16,4823	19,4475	23,195	16,5524	21,0823	23,027	16,608963	22,642754	22,593027	19,082216	11,841714	17,311583	19,2643	12,4203	16,3571	19,7893	13,271	15,8875	20,3531	14,1971	15,7203	20,8549	15,1736	15,9475	21,0173	16,2736	15,7347	21,1101	17,3913	15,8231	20,659388	18,313128	16,257908	19,99423	13,429352	15,120377	20,3708	14,0176	15,054	20,6149	14,6824	15,1683	20,8221	15,3597	15,2743	20,9593	16,0657	15,3249	21,0254	16,7781	15,4095	20,9814	17,4909	15,4547	20,500687	17,840952	15,770864	13,282932	12,009409	17,40904	13,01	12,5068	16,426	12,5661	13,427	15,9369	12,0563	14,4301	15,8609	11,6335	15,4285	16,1759	11,4669	16,532	15,9161	11,4467	17,6746	15,9765	11,999408	18,535877	16,423113	12,333185	13,705385	15,256816	11,982	14,2394	15,2584	11,794	14,9051	15,3515	11,6806	15,5803	15,4999	11,592	16,2763	15,5396	11,5098	16,9696	15,6079	11,5154	17,6697	15,6181	11,917601	18,143469	15,868477
Miniopteridae	Miniopterus_inflatus	16,947018	6,918747	18,075222	15,079011	6,962464	18,169764	18,065725	7,999327	17,420761	13,95639	8,120474	17,51466	18,071861	8,974435	16,968044	13,915835	9,208979	17,033279	18,995338	10,543092	16,126389	13,173759	10,755234	16,215389	18,763622	14,289053	15,624654	13,624441	14,428202	15,698852	NA	NA	NA	15,093941	17,139183	15,346459	18,751579	18,014561	15,827261	13,829983	18,02689	15,920678	NA	NA	NA	11,978518	20,752144	16,05904	20,149826	19,38438	16,09794	12,58584	19,628481	16,250187	19,484814	19,556335	14,764401	13,308852	19,487301	14,933754	19,115746	22,834616	17,156771	13,837137	23,01125	17,261753	16,455971	23,91445	18,556816	16,406467	21,249094	16,117846	16,278791	15,439458	15,757406	16,076088	8,703081	17,652424	16,099712	8,7605	19,412849	16,0628	10,3271	19,3611	16,1374	11,8622	19,5585	16,2904	13,1411	20,4393	16,3674	14,2145	21,5839	16,4073	15,3671	22,6474	16,419	16,8171	23,204	16,4496	18,3336	23,0028	16,5216	19,8411	22,5818	16,6467	21,3976	22,5058	16,672867	22,793339	21,982441	19,074591	12,187214	17,619209	19,1193	12,719	16,6538	19,5808	13,5403	16,0715	20,2416	14,3603	15,8696	20,6901	15,3055	16,1029	20,8992	16,3509	15,8018	20,935	17,4568	15,918	20,460123	18,374001	16,247215	19,741707	13,564785	15,279872	20,2247	14,0503	15,1909	20,4593	14,6869	15,411	20,6269	15,3785	15,4541	20,7767	16,076	15,4433	20,8638	16,774	15,5398	20,8245	17,4828	15,5439	20,346264	17,894245	15,757649	13,224584	12,359826	17,606121	13,0983	12,9138	16,7029	12,6488	13,7071	16,1541	12,1174	14,5953	16,0358	11,8048	15,5578	16,2378	11,6855	16,5953	16,0054	11,6077	17,634	16,0611	12,158366	18,479353	16,35569	12,535236	13,817881	15,423398	12,058	14,2952	15,3522	11,9066	14,9767	15,546	11,7932	15,6879	15,5921	11,6945	16,4054	15,5685	11,6516	17,1178	15,6771	11,6929	17,8373	15,7405	12,231025	18,209085	15,891607
