Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50
Emballonuridae	Centronycteris_centralis	16,82251	15,118221	13,412347	17,580597	15,509082	13,713055	15,917018	15,534475	13,575703	17,87537	16,284603	13,538921	15,683826	16,217947	13,39049	18,379745	17,973377	13,20427	15,002285	17,825317	13,000864	20,066042	25,3561	14,294575	12,717338	25,062172	13,916487	18,579159	25,256866	14,233141	14,149263	25,124668	14,026636	19,983925	25,313311	13,39662	12,987331	25,123596	13,089909	18,587503	21,664608	12,968655	18,8468	22,3065	13,1984	19,2284	22,6814	13,7103	19,4539	22,9088	14,3725	19,7217	23,2034	14,7262	19,6413	23,7539	14,232	19,4874	24,4552	14,0455	19,345379	25,179314	14,120554	14,599798	21,516911	12,746639	14,2588	22,1634	12,9215	13,7711	22,5095	13,3969	13,4623	22,7159	14,0645	13,1637	23,0258	14,3757	13,2171	23,5875	13,8532	13,3237	24,3279	13,6841	13,421404	25,073029	13,83806	20,676289	25,547726	13,188744	20,652	24,8838	12,4785	19,84	24,1244	12,3434	19,3738	23,1274	11,9904	18,9348	22,0938	11,7278	18,5838	20,9965	11,7368	18,4069	19,871	11,9314	18,2734	18,7569	12,2197	18,0572	17,646	12,4607	17,7309	16,5568	12,6698	16,945486	15,798174	12,724253	16,1072	16,5927	12,7087	15,6769	17,5588	12,3127	15,3682	18,6467	12,0231	15,1471	19,7589	11,7431	14,8923	20,8775	11,5279	14,5141	21,9748	11,4808	13,9847	22,993	11,6921	13,3237	23,929	11,8982	12,4446	24,6807	11,976	12,116852	25,292999	12,660848
Emballonuridae	Coleura_afra	16,893085	14,254889	13,452687	17,697645	14,755659	13,642331	15,970901	14,607221	13,782652	17,705471	15,810204	13,657811	15,818878	15,69336	13,604422	18,215504	17,358124	13,36544	15,120455	17,166573	13,240067	20,395237	26,012039	14,48549	12,424217	25,648396	13,984743	18,395088	25,950161	14,750873	14,446529	25,814484	14,163366	20,218582	25,476677	13,105085	12,545199	25,104958	12,594494	18,44627	21,663277	13,285833	18,7802	22,4184	13,6016	19,3885	22,8198	14,199	20,0216	23,0015	14,8742	20,0974	23,553	14,9124	19,6679	24,1299	14,3444	19,5155	25,0442	14,3625	19,444984	25,958858	14,559597	14,659498	21,528307	12,949529	14,1965	22,2274	13,2544	13,5921	22,5915	13,8744	13,0082	22,7704	14,5861	12,963	23,304	14,4857	13,2751	23,8986	13,8497	13,3227	24,792	13,8551	13,472578	25,69688	14,016818	21,152489	25,608112	12,536612	20,3911	25,3295	11,7501	19,5365	24,5211	11,9412	18,999	23,445	11,9851	18,6837	22,2793	11,7912	18,4344	21,09	11,6564	18,2078	19,8886	11,7016	18,0679	18,6801	11,8409	17,8726	17,4826	12,0014	17,5886	16,2969	12,0949	16,877888	15,365368	12,062236	16,0723	16,1333	11,9446	15,6902	17,2902	11,8565	15,4394	18,4761	11,6482	15,236	19,6753	11,4612	14,9733	20,8676	11,3074	14,6061	22,0381	11,2976	14,0757	23,1284	11,4957	13,3296	24,087	11,5375	12,3842	24,8427	11,3484	11,59235	25,104439	12,031788
Emballonuridae	Coleura_afra	16,936375	14,186132	13,431823	17,727394	14,611524	13,525075	16,050192	14,541088	13,454425	17,866823	15,668117	13,608387	15,83535	15,583057	13,489779	18,232336	17,41016	13,304013	15,31325	17,377024	13,142719	20,338652	25,993389	14,631006	12,377118	25,630274	14,155719	18,335077	26,019196	14,748048	14,326432	25,843834	14,513299	20,006004	25,632658	13,310915	12,723038	25,226295	12,745258	18,512325	21,860363	13,108937	18,8843	22,5649	13,5351	19,4467	22,9463	14,1528	20,0549	23,1071	14,8196	20,2022	23,7557	14,9189	19,7645	24,2522	14,3683	19,4761	25,1051	14,3567	19,372654	25,989803	14,591133	14,665953	21,740137	12,920021	14,1855	22,4058	13,2818	13,4865	22,7347	13,7802	12,7915	22,8748	14,3715	12,6443	23,4859	14,4771	13,1525	23,9619	13,9619	13,3999	24,8175	13,957	13,423933	25,687374	14,26448	21,022047	25,809513	12,883889	20,2722	25,458	12,1296	19,3311	24,6363	12,0639	18,825	23,5418	11,8709	18,5724	22,3268	11,6852	18,3992	21,083	11,6292	18,2329	19,8363	11,6558	18,0703	18,5923	11,7448	17,9124	17,3512	11,8749	17,6695	16,1212	11,9746	17,01893	15,139714	12,108562	16,2115	15,9974	11,8613	15,8724	17,2333	11,7985	15,7008	18,4966	11,648	15,5322	19,7605	11,4911	15,2785	21,0164	11,3897	14,9776	22,2585	11,3867	14,5126	23,4184	11,6549	13,7777	24,435	11,7417	12,7348	25,1724	11,6274	11,773527	25,254875	12,212291
Emballonuridae	Coleura_afra	17,060312	14,026586	13,326532	17,829285	14,579793	13,604244	16,062624	14,54724	13,423878	17,993706	15,623374	13,540987	15,818624	15,487212	13,412769	18,427507	17,350737	13,176949	15,296144	17,174143	13,012381	20,078495	26,330133	14,67576	12,415449	25,94689	14,049582	18,189623	26,196321	14,783676	14,342072	26,042057	14,461567	NA	NA	NA	12,859638	25,287373	12,586138	18,498306	21,821621	13,130978	18,7938	22,5666	13,6493	19,3567	22,928	14,3685	20,0243	23,162	15,0384	19,9903	23,7358	15	19,5196	24,3347	14,4533	19,1912	25,2422	14,3966	19,000977	26,164455	14,677666	14,768715	21,596546	12,980591	14,2866	22,3103	13,3909	13,5614	22,6107	13,9927	12,7614	22,7395	14,572	12,7429	23,3512	14,4734	13,2008	24,0191	14,0002	13,3855	24,9866	13,9644	13,335882	25,947317	14,228139	20,009865	25,445818	13,024364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17,027981	14,826963	12,264612	16,3347	15,7764	11,9089	15,9904	16,9579	11,7401	15,7868	18,2577	11,6177	15,6299	19,5638	11,4813	15,3584	20,8522	11,378	14,9808	22,11	11,4728	14,5377	23,1093	12,1361	14,0515	24,2145	11,7907	13,0899	25,0826	11,5939	12,024369	25,47344	12,08976
Emballonuridae	Coleura_afra	16,82305	14,106773	13,127769	17,704538	14,619823	13,489337	15,799791	14,562128	13,430958	17,959766	15,596043	13,492632	15,535583	15,468531	13,409233	18,320208	17,366262	13,250981	14,998272	17,224466	13,114357	20,337406	26,310699	14,720735	12,154342	25,909409	14,196794	18,264284	26,115974	14,869182	14,136795	25,891064	14,630782	20,251015	25,711796	13,382784	12,574333	25,423347	13,034008	18,745064	21,794895	13,132972	18,9802	22,6077	13,5287	19,4873	23,0554	14,2093	20,0688	23,2434	14,9362	20,2521	23,8545	15,0979	19,7753	24,3509	14,4754	19,5004	25,2633	14,4477	19,354694	26,178497	14,68773	14,464136	21,526552	12,856197	14,1505	22,3535	13,1985	13,4476	22,7587	13,7206	12,7131	22,8767	14,3495	12,3736	23,4313	14,5439	12,9772	23,945	14,0167	13,214	24,8824	14,0245	13,243301	25,803375	14,327577	21,346361	26,014381	12,963439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16,70961	14,673714	12,189644	16,1772	15,537	11,7733	15,8874	16,7537	11,5754	15,6382	17,9913	11,4472	15,3982	19,2349	11,5138	15,1396	20,4629	11,3258	14,9417	21,7114	11,2728	14,5993	22,903	11,4973	13,8882	23,8954	11,7941	13,0242	24,7807	11,6362	12,429262	25,239035	12,49548
Emballonuridae	Cormura_brevirostris	16,923958	14,941357	13,866861	17,580482	15,341652	14,152554	16,004105	15,185554	14,129366	17,70722	16,187778	14,033115	15,792307	16,064121	13,953249	18,298811	17,559349	13,665949	15,154409	17,384552	13,595697	20,21558	25,622707	14,393607	12,455792	25,277603	13,947293	18,492912	25,64603	14,569076	14,207863	25,493416	14,287724	20,126898	25,610905	13,354714	12,63732	25,312101	12,919379	18,497658	21,729305	13,125748	18,8911	22,3989	13,411	19,43	22,7764	13,9418	19,9217	22,9525	14,609	20,1345	23,4534	14,743	19,7367	23,9405	14,2525	19,5919	24,7667	14,2755	19,373825	25,570297	14,44588	14,583655	21,614933	12,948292	14,1051	22,2111	13,2158	13,4979	22,5408	13,6654	12,9848	22,6452	14,3114	12,7859	23,1278	14,3811	13,0924	23,6272	13,872	13,2502	24,4354	13,9004	13,320325	25,251888	14,049051	20,99065	25,719124	13,00636	20,676	25,1411	12,3978	19,8376	24,362	12,2335	19,3727	23,3643	11,7802	18,8422	22,3801	11,3906	18,3542	21,3003	11,3984	18,1095	20,1475	11,553	18,0204	18,9839	11,7924	17,9063	17,8361	12,0876	17,6931	16,6847	12,2816	17,050476	15,782687	12,460781	16,0317	16,2775	12,1991	15,5737	17,3984	12,084	15,3228	18,5563	11,7682	15,1673	19,7336	11,4539	14,9327	20,9156	11,2256	14,4156	22,012	11,1601	13,7733	22,9965	11,4804	13,2729	24,0701	11,7806	12,3428	24,8161	11,8665	11,8128	25,429966	12,443986
Emballonuridae	Diclidurus_scutatus	16,722721	14,028641	13,743126	17,602192	14,50344	14,215281	15,896133	14,540522	13,940011	17,712097	15,41273	13,934652	15,52181	15,328519	13,723785	18,215109	17,133858	13,500092	15,112606	17,045315	13,262909	20,571075	25,614847	14,477112	12,103617	25,286789	14,003521	18,85273	25,714659	14,588305	13,766793	25,560621	14,345469	20,186806	25,728315	13,737987	12,618883	25,487661	13,335563	18,897942	21,489382	12,872546	19,2352	22,2462	13,1489	19,6827	22,6598	13,7926	20,2227	22,6894	14,51	20,4262	23,163	14,8823	20,108	23,9106	14,5025	19,834	24,7105	14,3275	19,701881	25,586531	14,408272	14,293449	21,413345	12,681839	13,8476	22,0984	12,9974	13,2536	22,4547	13,5338	12,6103	22,46	14,1488	12,3309	22,9346	14,3995	12,6564	23,6992	14,0836	12,8987	24,5181	13,9482	12,970882	25,390291	14,085127	21,255827	25,752344	12,783735	20,7285	24,9931	12,024	19,9232	23,9342	11,7396	19,3735	23,0088	11,0163	18,9418	21,7046	11,309	18,7826	20,3167	11,4344	18,6024	18,9439	11,6624	18,3685	17,5914	11,9571	17,9964	16,316	12,3751	17,5582	15,1245	12,9715	16,791885	14,089789	13,429523	16,081	15,0104	12,7111	15,6874	16,2858	12,1826	15,2831	17,5724	11,701	14,9329	18,9311	11,3943	14,6404	20,3228	11,2059	14,3134	21,7055	11,0147	13,8915	23,0542	10,7587	13,1822	23,9219	11,4648	12,1325	24,8473	11,5397	11,737435	25,585838	12,392976
Emballonuridae	Emballonura_alecto	16,728189	15,865274	13,487578	17,575623	16,312101	13,791617	15,818639	16,229733	13,76125	17,707903	16,969692	13,602348	15,611368	16,918943	13,552039	18,024092	18,220402	13,400209	15,243916	18,145973	13,266833	19,78727	25,042168	14,171344	12,986001	24,812334	13,837732	18,634483	25,067959	14,178738	14,180708	24,940723	14,014912	19,633757	24,863838	13,504816	13,227113	24,703846	13,181883	18,239628	21,668613	12,98369	18,4176	22,3652	13,162	18,9194	22,6771	13,604	19,3736	22,7373	14,2322	19,7094	23,0844	14,7	19,4092	23,5588	14,2047	19,2784	24,2976	14,0235	19,14642	25,052158	14,132553	14,879213	21,557137	12,839801	14,6208	22,2365	12,9779	14,036	22,516	13,3564	13,5469	22,5994	13,9271	13,1433	22,8703	14,4082	13,4339	23,3565	13,9707	13,5508	24,0524	13,7851	13,568378	24,80991	13,823004	20,724932	24,748978	13,051283	20,0276	24,5901	12,3989	19,2989	23,8752	12,1687	18,7743	23,0002	12,0062	18,4617	22,036	11,7236	18,2849	20,9928	11,8063	18,1969	19,9518	11,9964	18,0958	18,9254	12,2496	17,8889	17,9133	12,4952	17,5434	16,9324	12,6801	16,806322	16,316177	12,927856	15,9112	16,7178	12,5161	15,6467	17,6703	12,459	15,3706	18,6608	12,1221	15,2403	19,7019	11,854	15,0907	20,7549	11,652	14,821	21,7912	11,5325	14,4102	22,7575	11,778	13,827	23,6349	11,9548	13,06	24,3628	12,0722	12,236753	24,410692	12,566092
Emballonuridae	Emballonura_alecto	16,909367	15,529042	13,832061	17,700253	16,116999	14,097337	16,049044	16,064766	14,038654	17,745932	16,798571	13,841101	15,746146	16,602247	13,733869	18,116133	18,06123	13,524824	15,429102	17,961184	13,369076	19,847446	25,018908	14,138703	12,947419	24,67366	13,681389	18,613792	25,056873	14,217831	14,192683	24,859467	13,875666	19,694687	24,812275	13,420605	13,23304	24,527538	13,004333	18,321285	21,421827	12,998238	18,5759	22,0906	13,1491	19,0167	22,4293	13,6326	19,4471	22,6209	14,2034	19,7386	23,0462	14,6536	19,4407	23,459	14,1749	19,3715	24,1402	14,0119	19,24564	24,866913	14,1024	14,963629	21,330395	12,816695	14,6182	21,9731	12,9269	14,0852	22,2421	13,3737	13,5566	22,3771	13,89	13,2604	22,8179	14,2963	13,5018	23,2138	13,7731	13,5459	23,927	13,6348	13,612623	24,665421	13,746454	20,723099	24,754646	12,908361	20,1167	24,3109	12,4483	19,4024	23,6515	12,1094	18,9345	22,731	11,9888	18,5503	21,7917	11,6928	18,3226	20,7683	11,7882	18,2275	19,7443	12,0494	18,06	18,7366	12,3339	17,8934	17,7343	12,6382	17,7194	16,7116	12,855	16,977982	16,151463	13,156182	16,1499	16,7128	13,012	15,8106	17,6105	12,5793	15,5388	18,5478	12,1804	15,2622	19,516	11,8712	15,0929	20,5249	11,6173	14,8608	21,5241	11,467	14,376	22,4325	11,6411	13,812	23,2794	11,7849	13,0236	23,9293	11,8616	12,280306	24,391878	12,324582
Emballonuridae	Mosia_nigrescens	16,845484	16,617294	13,779327	17,41547	17,00923	13,959216	16,145111	16,917913	13,929781	17,588476	17,646385	13,622391	15,930995	17,558821	13,562752	17,84878	18,866734	13,259295	15,625541	18,692543	13,031399	19,577217	24,889801	14,274076	13,269581	24,671759	13,883305	18,298351	24,965591	14,366546	14,539057	24,807693	14,037226	19,398182	24,739201	13,338087	13,595436	24,556057	12,977533	18,087748	21,879406	12,976	18,4175	22,3828	13,2925	18,7537	22,7022	13,7287	19,2061	22,6258	14,2441	19,4849	22,9583	14,6045	19,2314	23,5097	14,2793	19,0144	24,1461	14,1424	18,862232	24,811176	14,231182	15,11769	21,796747	12,816523	14,7015	22,2697	13,0835	14,27	22,5875	13,45	13,7919	22,5249	13,9364	13,4789	22,7919	14,2708	13,7538	23,3119	13,9251	13,8888	23,9655	13,7996	13,891977	24,645388	13,893862	19,953884	24,844402	12,94074	19,6113	24,4879	12,4333	18,9678	23,7926	12,4396	18,5363	23,0057	12,1135	18,1855	22,1703	11,8164	17,9408	21,2505	11,7824	17,8304	20,3054	11,8731	17,7579	19,3698	12,0508	17,6243	18,4513	12,2811	17,4656	17,5882	12,6512	16,882507	16,995893	13,032307	16,2556	17,4149	12,462	15,9775	18,3046	12,1867	15,7504	19,2222	11,9322	15,599	20,1661	11,7221	15,4014	21,1158	11,5884	15,0619	22,0284	11,5841	14,5879	22,8433	11,8392	14,0624	23,6127	12,1304	13,3773	24,2855	12,001	13,032494	24,632572	12,486998
Emballonuridae	Mosia_nigrescens	16,741674	16,633064	13,764852	17,343246	17,051647	13,956978	15,975885	17,004925	13,837412	17,58551	17,723288	13,60516	15,831549	17,699286	13,571335	17,828243	18,765814	13,21502	15,556078	18,67938	13,068022	19,572865	24,885166	14,271011	13,219272	24,706367	13,950991	18,271446	24,864325	14,356173	14,481558	24,774237	14,102802	19,519941	24,656288	13,256615	13,490713	24,550623	12,987545	18,15456	21,910683	13,017684	18,5094	22,4337	13,2464	18,9106	22,7349	13,6355	19,3008	22,6647	14,177	19,5586	22,9428	14,5292	19,2559	23,4252	14,181	19,0483	24,0411	14,0824	18,958092	24,689516	14,216813	14,994141	21,75975	12,899976	14,5666	22,2573	13,0497	14,104	22,6063	13,3534	13,6313	22,5265	13,8424	13,296	22,7726	14,2081	13,5987	23,2891	13,8836	13,817	23,9184	13,7723	13,864815	24,575508	13,957048	20,031078	24,817928	12,832164	19,6882	24,3669	12,3671	19,0281	23,7306	12,4708	18,6288	22,9248	12,1993	18,3064	22,1009	11,8799	18,0616	21,199	11,8044	17,8413	20,2889	11,8837	17,6564	19,3772	12,0144	17,5151	18,455	12,119	17,3044	17,572	12,36	16,815977	17,105576	12,948128	16,5046	17,3846	12,3866	16,0695	18,1563	12,1609	15,8283	19,1161	12,0299	15,6076	20,07	11,8144	15,3498	21,0235	11,6484	15,0096	21,9563	11,6999	14,5889	22,8272	11,9608	14,0296	23,6261	12,1614	13,29	24,2463	11,9485	13,006006	24,629681	12,508342
Emballonuridae	Peropteryx_kappleri	16,780186	15,272537	13,361889	17,45001	15,654316	13,590693	16,012066	15,665456	13,471385	17,62104	16,484665	13,651604	15,820171	16,499975	13,549959	18,149517	18,162722	13,438334	15,207197	18,118435	13,179566	19,806469	25,280697	14,457878	12,957703	25,112499	14,081255	18,400951	25,314709	14,507184	14,427448	25,280155	14,2395	19,762531	25,223648	13,371058	13,218787	25,085808	13,081394	18,358986	21,961773	13,094347	18,5468	22,5314	13,3975	18,915	22,8688	13,8683	19,3434	23,0007	14,3954	19,5645	23,3832	14,6823	19,273	23,8619	14,3371	19,1324	24,5372	14,3162	19,031961	25,216526	14,3911	14,826159	21,87154	12,872154	14,5406	22,4336	13,1988	14,0824	22,7649	13,61	13,556	22,7174	14,0987	13,2925	23,1567	14,325	13,591	23,7055	14,0132	13,6797	24,4191	14,0092	13,714754	25,135557	14,071426	20,495872	25,33939	12,788855	20,1858	24,8486	12,1401	19,3341	24,3481	12,4009	18,9378	23,404	12,0806	18,6818	22,4111	11,7681	18,3793	21,3798	11,7723	18,1133	20,3417	11,8625	17,8305	19,3321	12,093	17,6679	18,2829	12,0852	17,4397	17,2391	12,1398	16,930779	16,364418	12,201622	16,1498	16,9969	12,0703	15,8488	18,0427	12,0383	15,5367	19,07	11,848	15,2227	20,1014	11,6844	14,9188	21,1465	11,6076	14,6129	22,1929	11,579	14,2905	23,2042	11,7757	13,7933	24,1451	11,9674	12,9546	24,716	11,6953	12,510071	25,14529	12,363245
Emballonuridae	Peropteryx_trinitatis	16,81443	16,509224	13,464453	17,338478	16,795437	13,687117	16,102171	16,766743	13,575315	17,53524	17,478634	13,531559	15,87463	17,45303	13,37351	17,957394	18,839779	13,255739	15,446228	18,804798	13,138727	19,469732	24,663221	14,127327	13,359874	24,531641	13,813957	18,32407	24,832911	14,130446	14,536419	24,724297	13,899742	19,423536	24,579609	13,41852	13,509384	24,438877	13,141078	18,177258	22,002552	12,908298	18,3942	22,4818	13,1996	18,722	22,762	13,6204	19,0652	22,8103	14,1164	19,2894	23,0505	14,3797	19,0321	23,4847	14,0588	18,9616	24,0847	14,0895	18,899694	24,685265	14,154309	15,097994	21,921711	12,514613	14,742	22,2128	12,761	14,4416	22,5942	13,1809	14,0401	22,6876	13,6736	13,6127	22,7768	14,1222	13,8237	23,2761	13,7787	13,9119	23,9052	13,815	13,934462	24,547213	13,898481	20,10112	24,498259	13,076167	19,7693	24,2541	12,4916	18,941	23,8836	12,5602	18,4623	23,1137	12,4388	18,207	22,29	12,0777	18,0186	21,3874	11,988	17,8665	20,4668	12,0795	17,7651	19,5487	12,2411	17,6398	18,6375	12,4212	17,461	17,724	12,5248	16,852175	17,08007	12,594604	16,2308	17,6377	12,3278	15,9665	18,5437	12,3525	15,7139	19,4249	12,1256	15,482	20,3221	11,9345	15,2266	21,2277	11,8331	14,9662	22,136	11,841	14,644	22,9622	12,1374	14,1167	23,7039	12,3115	13,2593	24,0689	12,1933	12,795692	24,315603	12,744514
Emballonuridae	Rhynchonycteris_naso	16,816982	17,153597	13,016857	17,517078	17,632822	13,229724	15,942062	17,569992	13,124433	17,773979	18,261517	13,251867	15,673118	18,156221	13,10321	17,949043	19,603519	13,043631	15,381701	19,484816	12,909327	19,410538	24,77478	14,382736	13,450026	24,501755	14,02054	18,273544	24,896542	14,418385	14,57629	24,698597	14,150114	19,275486	24,878799	13,688883	13,645269	24,619293	13,388492	17,938774	22,362619	12,873053	18,1654	22,8286	13,1631	18,5958	23,1662	13,4325	19,0205	23,0728	13,8467	19,2835	23,1268	14,319	19,062	23,6614	14,1534	18,9247	24,2402	14,2177	18,907513	24,835932	14,351538	15,222623	22,229002	12,760687	14,8927	22,6713	12,9749	14,4424	22,9781	13,2083	14,0011	22,8281	13,5979	13,6908	22,9241	13,9452	13,9208	23,4432	13,7572	14,004	24,0256	13,881	13,974701	24,611675	14,020561	19,832138	24,993896	13,41316	19,7014	24,4476	12,856	18,9071	23,9571	12,8194	18,3193	23,3094	12,3851	17,9476	22,4792	12,0927	17,8173	21,5252	12,0607	17,7824	20,5579	12,1881	17,6966	19,5915	12,2891	17,4713	18,7274	12,0881	17,1032	17,9358	12,0628	16,826775	17,717508	12,906618	16,4804	17,8526	12,1	16,1057	18,4883	12,0996	15,7724	19,3568	12,1682	15,6225	20,311	12,0438	15,5022	21,2684	11,9108	15,2868	22,2109	11,8389	14,8682	23,0136	12,0581	14,2738	23,6609	12,4453	13,4512	24,1554	12,4781	13,044701	24,610744	12,961403
Emballonuridae	Rhynchonycteris_naso	16,801682	16,698116	13,360794	17,546719	17,09267	13,671481	16,041536	17,154451	13,464882	17,694401	17,696442	13,545437	15,778394	17,674664	13,277747	17,974941	19,009647	13,274093	15,377608	19,30072	12,905128	19,230349	24,488878	14,245702	13,554139	24,267792	13,743941	18,187378	24,62031	14,110443	14,546815	24,423254	13,972107	19,24151	24,576937	13,504768	13,714767	24,348148	13,045378	17,963058	21,648739	12,924835	18,1674	22,2256	13,0972	18,5198	22,5993	13,4516	18,9297	22,5012	13,9293	19,1515	22,7372	14,258	19,0005	23,3253	14,0955	18,8195	23,9246	14,0086	18,771027	24,552425	14,120098	15,377827	21,595905	12,820918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13,995603	24,357285	13,79092	19,906565	24,602602	13,807283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16,996843	17,634682	12,156706	16,2764	18,087	12,289	16,0219	18,94	12,3147	15,952	19,818	12,1269	15,8466	20,694	11,9514	15,5734	21,5448	11,8526	15,1656	22,3435	11,8039	14,8281	23,0462	12,1531	14,1138	23,5677	12,28	13,3715	23,9192	12,007	13,107829	24,519836	12,501187
Emballonuridae	Saccopteryx_bilineata	16,806152	15,084682	13,595938	17,497414	15,577274	13,813841	16,189789	15,572229	13,837879	17,68807	16,352978	13,686387	15,853599	16,29076	13,623685	18,024811	17,958801	13,267122	15,394754	17,793518	13,138117	19,994244	25,432652	14,405004	12,744819	25,081505	13,967089	18,499596	25,412842	14,452021	14,260237	25,314135	14,038167	19,75606	25,211075	13,682673	13,011306	24,949709	13,233034	18,410381	21,945042	12,954351	18,6941	22,5234	13,3043	19,1891	22,8894	13,7816	19,6585	22,9277	14,3793	19,9146	23,29	14,7353	19,5952	23,8054	14,2609	19,3881	24,5366	14,2426	19,24873	25,288942	14,391183	14,78861	21,706223	12,748577	14,4336	22,2795	13,0334	13,8523	22,6344	13,4057	13,3293	22,6954	13,9635	12,9846	23,0212	14,3501	13,3054	23,546	13,9056	13,473	24,2923	13,8655	13,562792	25,060665	13,96438	20,868864	25,452412	13,066089	20,6251	25,126	12,2522	19,6144	24,472	12,2318	19,0441	23,4241	12,3038	18,5943	22,352	12,026	18,1163	21,3434	11,5679	17,9106	20,1556	11,6619	17,7721	18,9703	11,852	17,6596	17,7856	12,064	17,44	16,6063	12,1641	16,809658	15,774919	12,686569	16,9258	16,302	12,4548	15,9711	17,0142	12,1677	15,6345	18,1964	11,8677	15,4146	19,4101	11,576	15,0545	20,6047	11,3758	14,5746	21,7749	11,3499	14,0507	22,8973	11,591	13,3811	23,9194	11,8767	12,2915	24,5477	11,8552	11,869514	25,060381	12,590818
Emballonuridae	Saccopteryx_bilineata	16,861174	14,863563	13,320227	17,567802	15,286203	13,636578	16,086952	15,251063	13,498717	17,691402	16,144299	13,503719	15,929253	16,036346	13,436085	18,100611	17,799637	13,159407	15,346187	17,587366	13,001715	19,823475	25,793449	14,353786	12,85335	25,413441	13,929234	18,241522	25,736965	14,493464	14,386433	25,522169	14,283455	19,617771	25,618267	13,705173	13,246204	25,355488	13,242386	18,33243	21,785011	13,006639	18,6422	22,4915	13,3113	19,0763	23,0047	13,8193	19,5658	22,9842	14,5054	19,8796	23,444	14,7947	19,4478	23,9449	14,3304	19,1917	24,7451	14,2727	19,039854	25,55843	14,415762	14,934216	21,636415	12,828335	14,5475	22,2673	13,1198	14,0027	22,6867	13,5775	13,3685	22,7241	14,0769	13,0347	23,1359	14,289	13,438	23,7365	13,9071	13,5997	24,5446	13,9223	13,667607	25,34127	14,083059	20,763233	25,900171	13,115627	20,3818	25,3034	12,3692	19,4851	24,4894	12,163	18,7703	23,5178	11,9922	18,3035	22,4371	11,6789	18,0936	21,2327	11,6112	17,9592	20,0125	11,7066	17,8249	18,8017	11,8287	17,7428	17,5792	11,8172	17,5389	16,3917	12,0442	16,922222	15,49014	12,471376	16,3252	16,3356	11,8907	16,0028	17,4899	11,6642	15,7665	18,6865	11,6938	15,4855	19,8646	11,524	15,2855	21,0682	11,4126	15,0675	22,2579	11,5114	14,5615	23,3211	11,8099	13,7669	24,218	12,0176	12,7585	24,8913	11,8998	12,160569	25,538746	12,405333
Emballonuridae	Saccopteryx_bilineata	16,80361	14,597046	13,713387	17,464775	15,086759	13,890587	15,97063	14,983551	13,83604	17,671497	15,882256	13,798191	15,862419	15,86371	13,695209	18,150692	17,511007	13,300443	15,321286	17,40617	13,17345	19,864622	25,471182	14,319779	12,951292	25,161358	13,852493	18,30785	25,476833	14,394779	14,466103	25,184824	14,197001	19,628979	25,345818	13,623427	13,233168	24,994003	13,20211	18,367176	21,690668	12,881392	18,6114	22,3125	13,2555	19,0638	22,7697	13,7244	19,5829	22,8339	14,3195	19,8466	23,2333	14,6124	19,4631	23,7774	14,2064	19,2625	24,5348	14,1801	19,083012	25,297565	14,310774	14,93362	21,563572	12,734494	14,5232	22,1286	13,0524	13,9919	22,4535	13,5178	13,3981	22,5682	14,0124	13,0442	22,9533	14,139	13,4871	23,5128	13,8307	13,6658	24,272	13,8064	13,821707	25,014832	13,996356	20,74448	25,572304	13,26388	20,5444	25,014	12,4697	19,5322	24,2956	12,3682	18,8599	23,316	12,0262	18,4631	22,2381	11,5363	18,1681	21,0431	11,4766	17,9972	19,8161	11,6419	17,8894	18,5955	11,8926	17,7417	17,3778	12,1328	17,5025	16,1709	12,2789	16,872066	15,322513	12,716503	16,9738	15,8287	12,8774	16,0423	16,1886	12,2913	15,7717	17,4633	11,9898	15,5749	18,7827	11,7031	15,4387	20,1142	11,4313	15,171	21,4453	11,3074	14,7262	22,6766	11,5999	14,073	23,8052	11,9682	12,984	24,5687	11,956	12,162107	25,210953	12,478605
